"","ip","app","device","os","channel","is_attributed","Hour"
"64632",4353,2,1,13,219,0,15
"64633",43855,9,2,19,466,0,26
"64634",20741,2,1,6,236,0,4
"64635",73487,12,1,19,265,0,39
"64636",191939,18,1,9,107,0,15
"64637",257644,15,1,18,412,0,5
"64638",95498,9,1,17,232,0,7
"64639",38300,15,1,14,120,0,16
"64640",177448,9,1,19,466,0,29
"64641",26263,23,1,36,153,0,30
"64642",86977,64,1,13,459,0,9
"64643",7598,18,1,18,439,0,30
"64644",118479,18,1,37,107,0,4
"64645",100929,12,1,18,178,0,7
"64646",123681,18,1,13,107,0,44
"64647",3641,32,1,25,376,0,24
"64648",126302,1,1,19,153,0,19
"64649",83514,15,1,19,140,0,25
"64650",5348,3,1,13,137,0,22
"64651",15801,2,1,13,469,0,21
"64652",128827,12,1,41,328,0,6
"64653",165370,12,1,13,259,0,0
"64654",169709,12,1,37,265,0,2
"64655",120091,23,1,25,153,0,10
"64656",86812,3,1,20,280,0,15
"64657",66272,15,1,13,379,0,18
"64658",5306,18,1,9,107,0,43
"64659",95159,2,1,19,205,0,13
"64660",92922,3,1,19,280,0,2
"64661",251045,8,1,13,145,0,47
"64662",14597,9,1,17,442,0,24
"64663",197291,13,1,19,477,0,5
"64664",30841,2,1,19,477,0,24
"64665",106162,2,1,17,237,0,36
"64666",11272,2,1,19,477,0,5
"64667",109776,14,1,19,480,0,22
"64668",22699,15,1,19,245,0,45
"64669",7110,6,1,19,125,0,23
"64670",7795,1,1,13,377,0,15
"64671",134862,2,1,19,469,0,17
"64672",69296,14,1,13,379,0,14
"64673",124591,9,1,20,134,0,13
"64674",38124,15,1,32,278,0,16
"64675",65427,11,1,19,137,0,7
"64676",67658,2,1,19,219,0,27
"64677",82943,36,1,20,373,0,10
"64678",111025,10,1,19,377,1,27
"64679",98293,12,1,13,259,0,19
"64680",188570,9,1,22,244,0,30
"64681",60045,2,1,10,477,0,45
"64682",38648,9,1,13,466,0,30
"64683",253367,19,0,0,213,0,30
"64684",76727,2,1,3,212,0,29
"64685",206466,2,1,20,122,0,19
"64686",134721,10,1,13,377,0,20
"64687",113293,3,1,23,205,0,30
"64688",1721,17,1,41,280,0,17
"64689",78531,3,1,31,489,0,9
"64690",5348,21,2,13,232,0,18
"64691",95766,12,1,19,265,0,13
"64692",11032,2,1,13,469,0,33
"64693",5314,14,1,19,463,0,4
"64694",64704,18,1,17,376,0,31
"64695",125679,2,1,13,236,0,19
"64696",65822,3,1,19,135,0,20
"64697",70566,2,1,13,237,0,23
"64698",44067,181,3866,866,347,0,23
"64699",73487,12,1,19,245,0,45
"64700",60598,9,1,47,489,0,10
"64701",73610,18,1,17,107,0,46
"64702",192414,12,1,23,259,0,11
"64703",11742,56,1,9,406,0,25
"64704",178325,64,1,13,459,0,1
"64705",101062,2,1,25,435,0,14
"64706",8103,11,1,19,487,0,8
"64707",103121,7,1,35,101,0,12
"64708",48282,9,1,41,215,0,20
"64709",123640,8,1,19,145,0,23
"64710",125472,3,1,19,130,0,34
"64711",53960,2,2,19,205,0,43
"64712",25071,12,1,13,178,0,24
"64713",204198,8,1,27,145,0,32
"64714",36508,12,1,18,481,0,1
"64715",88301,47,1,13,484,0,5
"64716",267605,24,1,9,178,0,40
"64717",40400,1,1,19,452,0,11
"64718",94190,18,1,19,107,0,11
"64719",15322,12,1,19,497,0,26
"64720",52564,9,1,15,442,0,22
"64721",18838,1,1,14,134,0,22
"64722",51464,2,1,19,435,0,4
"64723",32457,2,1,37,469,0,18
"64724",76718,9,1,13,258,0,33
"64725",195573,12,1,19,245,0,9
"64726",114655,14,1,18,360,0,0
"64727",5348,18,1,13,107,0,29
"64728",197249,24,1,13,105,0,29
"64729",85625,15,1,6,245,0,12
"64730",1504,23,1,19,153,0,9
"64731",44725,4,1,19,101,0,22
"64732",29997,8,1,13,145,0,36
"64733",210062,27,1,22,122,0,22
"64734",17149,2,1,19,452,0,2
"64735",59343,2,1,6,219,0,30
"64736",59660,12,1,8,178,0,14
"64737",98491,15,1,9,245,0,42
"64738",143207,2,1,1,219,0,32
"64739",120075,9,1,8,244,0,10
"64740",71654,25,1,16,259,0,4
"64741",13016,14,1,19,401,0,3
"64742",37948,1,1,13,349,0,26
"64743",246,21,1,19,128,0,2
"64744",118320,2,1,3,477,0,34
"64745",73184,9,1,19,334,0,19
"64746",73008,12,1,10,178,0,32
"64747",13232,20,1,28,478,0,6
"64748",81199,2,1,13,452,0,28
"64749",50129,2,1,13,236,0,21
"64750",73487,2,1,19,122,0,40
"64751",100393,9,1,19,232,0,32
"64752",83388,18,1,13,107,0,3
"64753",86767,15,1,3,315,0,8
"64754",33841,1,1,10,452,0,45
"64755",158896,12,1,19,481,0,21
"64756",5314,8,2,13,145,0,19
"64757",51830,2,1,19,219,0,15
"64758",123212,18,3032,607,107,0,22
"64759",205431,3,1,19,280,0,4
"64760",89773,1,1,19,118,0,0
"64761",84105,10,1,55,113,0,19
"64762",260599,15,1,6,245,0,17
"64763",3339,20,1,19,478,0,22
"64764",25041,2,1,25,469,0,40
"64765",102231,3,1,19,489,0,22
"64766",93542,3,1,13,280,0,20
"64767",108742,3,1,13,480,0,28
"64768",30928,12,1,13,178,0,21
"64769",57519,25,1,13,259,0,35
"64770",60191,20,2,19,259,0,35
"64771",12379,21,1,19,232,0,30
"64772",20411,3,1,15,173,0,0
"64773",5348,2,1,19,435,0,29
"64774",82050,2,1,13,237,0,15
"64775",171294,17,1,17,280,0,38
"64776",200149,3,1,15,19,0,32
"64777",91885,2,1,15,477,0,31
"64778",27794,14,1,13,349,0,5
"64779",227949,3,1,10,424,0,22
"64780",8870,9,1,13,215,0,9
"64781",201877,2,1,19,212,0,0
"64782",70793,18,2,49,121,0,32
"64783",94404,9,1,41,442,0,9
"64784",40317,12,1,15,265,0,24
"64785",53038,13,1,13,400,0,13
"64786",18467,2,1,19,477,0,5
"64787",251325,3,1,13,137,0,4
"64788",52669,18,1,19,439,0,19
"64789",45256,3,1,13,424,0,26
"64790",102065,11,1,13,137,0,18
"64791",79827,12,2,19,145,0,30
"64792",92873,3,1,19,153,0,35
"64793",145769,3,1,25,115,0,15
"64794",27336,14,1,13,379,0,5
"64795",51295,15,1,15,315,0,6
"64796",122568,2,1,19,237,0,3
"64797",43793,12,1,19,178,0,29
"64798",50197,15,1,17,3,0,23
"64799",107009,3,1,13,489,0,28
"64800",76662,3,1,53,489,0,23
"64801",94203,2,1,1,435,0,32
"64802",131991,15,1,19,245,0,5
"64803",271415,125,0,748,341,1,44
"64804",88046,3,1,6,466,0,46
"64805",2857,1,1,3,137,0,14
"64806",93739,2,1,18,477,0,30
"64807",105587,15,1,19,245,0,40
"64808",114999,3,1,13,280,0,22
"64809",18754,9,1,13,134,0,33
"64810",29489,15,1,9,265,0,25
"64811",114235,183,3543,748,347,0,45
"64812",66254,9,1,3,134,0,44
"64813",86016,3,1,18,115,0,3
"64814",15109,2,1,37,377,0,16
"64815",95766,12,1,13,140,0,30
"64816",66010,3,1,13,280,0,0
"64817",67776,26,1,13,266,0,17
"64818",169833,2,1,13,435,0,22
"64819",73516,9,1,18,234,0,27
"64820",12491,12,1,46,265,0,20
"64821",81571,3,1,13,280,0,15
"64822",14792,3,1,13,137,0,47
"64823",29447,9,1,13,232,0,32
"64824",118562,3,1,19,211,0,28
"64825",40918,18,1,13,107,0,23
"64826",53569,15,1,25,379,0,17
"64827",69096,2,1,19,435,0,28
"64828",124128,9,1,19,442,0,27
"64829",149570,2,1,37,435,0,22
"64830",99754,10,1,18,317,0,31
"64831",87879,12,1,25,178,0,11
"64832",97744,15,2,19,3,0,12
"64833",8430,7,1,25,101,0,11
"64834",34137,15,1,20,430,0,29
"64835",122346,8,1,40,145,0,27
"64836",23868,12,1,13,265,0,2
"64837",41691,9,1,10,258,0,0
"64838",84916,1,1,9,153,0,10
"64839",46625,15,1,19,245,0,46
"64840",131761,26,1,13,121,0,17
"64841",111277,2,1,32,237,0,9
"64842",432,27,1,18,153,0,7
"64843",315661,26,1,17,266,0,29
"64844",15879,5,1,19,377,0,0
"64845",175592,14,1,25,463,0,1
"64846",13637,64,1,13,459,0,15
"64847",125711,9,1,32,244,0,8
"64848",301290,12,1,19,277,0,4
"64849",196151,9,1,19,134,0,17
"64850",86815,2,1,8,258,0,3
"64851",29474,3,1,18,424,0,31
"64852",16464,8,2,20,145,0,21
"64853",147164,3,1,19,371,0,1
"64854",62379,14,1,6,463,0,13
"64855",99080,11,1,10,219,0,33
"64856",84431,18,1,14,134,0,14
"64857",7346,1,1,6,124,0,26
"64858",25072,28,1,37,135,0,3
"64859",102082,3,2,17,280,0,32
"64860",58637,21,1,13,128,0,6
"64861",73933,21,1,9,128,0,2
"64862",47148,21,2,3,232,0,30
"64863",25792,3,1,13,280,0,21
"64864",28223,12,1,19,205,0,31
"64865",10428,9,1,10,334,0,11
"64866",114235,8,2,20,145,0,19
"64867",99534,12,1,14,205,0,28
"64868",51871,15,1,25,245,0,29
"64869",100042,12,1,13,245,0,19
"64870",20957,2,1,13,258,0,36
"64871",111732,14,1,2,463,0,24
"64872",47046,3,2,9,280,0,29
"64873",76564,3,1,8,115,0,5
"64874",181280,2,1,19,212,0,28
"64875",18007,3,1,12,402,0,28
"64876",83730,15,1,19,245,0,8
"64877",2095,8,1,13,145,0,3
"64878",99887,12,1,13,178,0,1
"64879",50251,12,1,18,205,0,33
"64880",106161,3,1,6,137,0,6
"64881",32729,15,1,13,480,0,6
"64882",121655,12,1,17,409,0,8
"64883",6341,1,1,19,137,0,7
"64884",32675,18,1,19,121,0,5
"64885",334202,12,1,19,178,0,19
"64886",184757,2,1,19,317,0,20
"64887",31653,3,1,17,205,0,0
"64888",8019,12,1,19,328,0,22
"64889",67708,15,1,19,245,0,5
"64890",109625,24,1,19,178,0,20
"64891",91113,15,1,13,245,0,14
"64892",171195,1,1,8,377,0,7
"64893",6878,3,1,19,137,0,15
"64894",847,12,1,22,245,0,32
"64895",19134,13,1,19,477,0,25
"64896",88281,109,0,59,347,0,46
"64897",5348,18,1,19,107,0,5
"64898",337929,12,1,19,245,0,3
"64899",54039,3,1,9,280,0,0
"64900",25266,32,1,13,376,0,2
"64901",25480,2,1,19,435,0,18
"64902",53964,12,1,1,219,0,14
"64903",4565,12,1,20,145,0,31
"64904",48886,18,1,35,107,0,14
"64905",24837,3,1,19,371,0,0
"64906",123955,2,1,19,219,0,28
"64907",211682,2,1,22,237,0,11
"64908",69196,3,1,19,135,0,20
"64909",63947,32,1,14,376,0,10
"64910",8505,3,1,3,452,0,5
"64911",108913,18,1,19,121,0,32
"64912",61751,2,1,11,364,0,41
"64913",74994,8,1,6,145,0,28
"64914",26995,18,1,13,107,0,16
"64915",253788,64,1,19,459,0,1
"64916",106000,9,1,19,134,0,37
"64917",11716,2,1,18,401,0,16
"64918",123872,2,1,19,469,0,35
"64919",43180,18,1,8,107,0,3
"64920",67188,32,1,8,376,0,22
"64921",14872,27,1,19,122,0,42
"64922",78881,18,1,13,121,0,46
"64923",54095,12,1,25,124,0,34
"64924",124153,1,1,13,150,0,21
"64925",70165,15,1,19,412,0,23
"64926",37280,12,1,19,259,0,20
"64927",22699,12,1,6,178,0,0
"64928",94921,3,1,49,19,0,16
"64929",141106,9,1,13,244,0,9
"64930",102606,9,1,22,334,0,15
"64931",2387,3,1,37,280,0,3
"64932",109743,9,2,42,258,0,2
"64933",99862,12,1,9,212,0,9
"64934",119297,12,1,13,259,0,22
"64935",58415,15,1,22,245,0,25
"64936",154559,9,1,22,334,0,18
"64937",187017,12,1,6,328,0,17
"64938",74422,9,1,13,127,0,19
"64939",32201,3,1,32,480,0,14
"64940",8215,3,1,13,442,0,21
"64941",186269,32,1,23,376,0,15
"64942",45920,12,1,22,178,0,6
"64943",75885,3,1,15,211,0,27
"64944",125542,18,1,27,107,0,23
"64945",331276,9,1,22,107,0,1
"64946",102504,3,1,7,280,0,28
"64947",233636,2,1,4,477,0,28
"64948",56416,15,1,9,140,0,23
"64949",78778,18,1,20,376,0,23
"64950",251341,15,1,13,245,0,1
"64951",9161,12,1,27,219,0,28
"64952",11140,9,1,19,334,0,12
"64953",105475,1,1,22,101,0,31
"64954",220363,12,1,20,259,0,17
"64955",133558,12,1,12,265,0,5
"64956",53769,12,2,13,259,0,14
"64957",52272,2,1,8,237,0,2
"64958",68333,29,1,13,343,0,26
"64959",106458,1,1,13,150,0,27
"64960",83280,3,1,30,409,0,5
"64961",162789,15,1,16,278,0,38
"64962",48759,2,1,19,477,0,47
"64963",73487,12,1,3,259,0,1
"64964",232715,20,1,32,478,0,24
"64965",102863,9,1,13,442,0,16
"64966",138561,14,1,13,463,0,14
"64967",122176,9,1,17,258,0,30
"64968",85577,3,1,15,280,0,14
"64969",55641,2,1,17,469,0,21
"64970",32434,20,1,30,478,0,11
"64971",112005,64,1,14,459,0,13
"64972",112341,8,1,13,145,0,2
"64973",278821,18,1,13,439,0,4
"64974",110124,3,1,9,211,0,19
"64975",93027,21,1,19,128,0,27
"64976",73487,11,1,18,319,0,29
"64977",72287,12,1,12,259,0,16
"64978",147957,15,1,19,140,0,45
"64979",85593,2,1,13,237,0,9
"64980",239039,8,1,13,145,0,26
"64981",110450,9,1,23,215,0,8
"64982",210530,3,1,16,424,0,26
"64983",69292,7,1,19,101,0,9
"64984",26531,15,1,11,245,0,10
"64985",108913,9,1,19,127,0,33
"64986",185981,15,1,8,245,0,1
"64987",60384,9,1,16,232,0,17
"64988",96096,24,1,9,105,0,37
"64989",137788,17,1,3,280,0,26
"64990",229242,18,1,16,107,0,18
"64991",363895,18,1,13,439,0,19
"64992",110985,17,1,35,280,0,22
"64993",262704,13,1,13,477,0,24
"64994",196586,3,1,19,280,0,1
"64995",138059,12,1,27,265,0,10
"64996",69196,9,1,19,127,0,31
"64997",309969,3,1,47,153,0,25
"64998",60752,12,1,13,178,0,15
"64999",44067,19,558,29,213,0,19
"65000",8505,9,1,19,234,0,22
"65001",210486,2,1,19,205,0,34
"65002",66972,25,1,13,259,0,47
"65003",91734,2,2,35,205,0,32
"65004",154976,2,1,17,477,0,29
"65005",48525,3,1,9,137,0,29
"65006",212624,18,1,19,439,0,3
"65007",59997,25,1,17,259,0,3
"65008",112729,3,1,13,280,0,4
"65009",36568,12,1,16,178,0,5
"65010",161797,9,1,23,489,0,16
"65011",5178,12,1,13,328,0,26
"65012",115263,9,1,17,466,0,31
"65013",25648,2,2,65,205,0,8
"65014",29533,9,1,19,442,0,44
"65015",15843,14,1,19,467,0,30
"65016",100182,2,1,13,435,0,30
"65017",129090,12,1,13,328,0,12
"65018",36795,3,1,53,424,0,24
"65019",101894,17,1,13,280,0,36
"65020",44615,3,1,18,402,0,47
"65021",33582,3,1,41,280,0,4
"65022",3964,13,1,11,477,0,18
"65023",29767,26,1,18,266,0,16
"65024",71507,15,1,22,130,0,19
"65025",24329,1,1,15,349,0,27
"65026",71458,3,1,22,280,0,2
"65027",114770,22,1,19,116,0,23
"65028",330088,12,1,13,219,0,0
"65029",111641,1,1,19,134,0,13
"65030",113540,27,1,1,153,0,5
"65031",88281,3,1,18,280,0,9
"65032",103740,18,1,11,107,0,2
"65033",20820,12,1,19,145,0,45
"65034",68499,3,1,19,442,0,3
"65035",59411,15,1,1,245,0,3
"65036",281359,3,1,19,280,0,2
"65037",182147,18,1,13,107,0,32
"65038",96758,12,1,3,105,0,9
"65039",76827,15,1,13,315,0,3
"65040",119297,9,2,13,466,0,16
"65041",26280,3,1,6,489,0,17
"65042",48121,64,1,23,459,0,30
"65043",138003,20,1,19,478,0,8
"65044",1235,24,1,10,105,0,29
"65045",15957,2,1,22,469,0,19
"65046",5564,1,1,14,134,0,45
"65047",5543,3,1,13,137,0,32
"65048",87179,7,1,6,101,0,16
"65049",84265,13,1,13,469,0,5
"65050",5147,18,1,17,134,0,26
"65051",100727,24,1,2,178,0,19
"65052",78290,3,1,19,379,0,25
"65053",154604,3,1,41,115,0,28
"65054",43793,20,1,13,259,0,31
"65055",53454,134,3866,866,347,0,46
"65056",122582,3,1,17,137,0,23
"65057",83166,3,1,10,489,0,6
"65058",209100,18,1,6,134,0,28
"65059",105741,14,1,19,379,0,36
"65060",52691,12,1,17,245,0,9
"65061",86840,3,1,23,211,0,5
"65062",19836,13,1,41,469,0,30
"65063",191126,3,1,19,480,0,16
"65064",58570,15,1,19,245,0,7
"65065",89184,12,1,19,178,0,7
"65066",108881,3,1,17,135,0,32
"65067",3964,18,1,6,107,0,0
"65068",63333,21,1,13,128,0,7
"65069",10392,9,1,13,134,0,1
"65070",77085,25,1,37,259,0,20
"65071",95177,12,1,13,265,0,22
"65072",95766,13,1,41,477,0,4
"65073",14751,14,1,32,480,0,5
"65074",110296,47,1,19,484,0,25
"65075",7542,22,1,19,116,0,47
"65076",6509,7,1,17,101,0,20
"65077",103203,18,1,36,107,0,20
"65078",68729,12,1,35,19,0,24
"65079",239027,14,1,13,442,0,7
"65080",55213,32,1,19,376,0,9
"65081",50033,12,1,13,259,0,13
"65082",48211,13,1,25,477,0,29
"65083",4052,3,1,19,211,0,9
"65084",53769,19,0,50,213,0,3
"65085",114236,2,1,18,477,0,10
"65086",32238,47,1,9,484,0,30
"65087",221202,12,1,44,259,0,37
"65088",60171,1,1,25,137,0,31
"65089",61909,3,1,19,280,0,14
"65090",212742,15,1,19,245,0,26
"65091",73516,12,1,22,259,0,41
"65092",38076,9,1,3,442,0,23
"65093",77594,2,1,19,477,0,5
"65094",176777,21,1,19,232,0,20
"65095",106824,1,1,19,137,0,38
"65096",8120,3,1,13,489,0,6
"65097",174428,13,1,2,400,0,3
"65098",262613,25,2,6,259,0,22
"65099",289438,3,1,40,417,0,19
"65100",117898,3,1,53,402,0,15
"65101",203606,13,1,19,477,0,5
"65102",71575,2,1,14,236,0,47
"65103",75520,3,1,6,417,0,33
"65104",261703,9,1,19,107,0,19
"65105",24847,18,1,4,107,0,23
"65106",95820,2,1,19,477,0,0
"65107",77610,3,1,13,280,0,7
"65108",157856,21,1,9,128,0,20
"65109",124877,3,1,32,280,0,12
"65110",95766,15,1,17,386,0,0
"65111",192756,18,1,17,121,0,33
"65112",53454,18,1,13,107,0,8
"65113",5132,3,1,13,280,0,12
"65114",522,15,1,13,245,0,32
"65115",12144,15,1,41,153,0,5
"65116",114655,12,1,13,409,0,21
"65117",56635,9,1,19,234,0,24
"65118",17208,18,1,13,107,0,27
"65119",162843,8,1,16,145,0,8
"65120",73487,9,2,22,234,0,43
"65121",75539,3,1,19,409,0,25
"65122",25097,151,0,0,347,0,28
"65123",119188,12,1,17,245,0,9
"65124",119760,2,1,13,435,0,29
"65125",210797,9,1,10,445,0,13
"65126",73516,3,1,9,153,0,28
"65127",145883,64,2,19,459,0,20
"65128",91885,9,1,19,232,0,31
"65129",8438,1,1,19,153,0,15
"65130",107324,12,1,17,205,0,39
"65131",103065,20,1,17,259,0,34
"65132",179458,15,1,19,480,0,1
"65133",29435,3,1,13,280,0,16
"65134",152119,18,1,17,134,0,0
"65135",75979,14,1,19,489,0,13
"65136",74668,3,1,13,280,0,6
"65137",95029,18,1,15,439,0,26
"65138",137320,12,1,20,265,0,5
"65139",90891,18,1,1,107,0,31
"65140",41030,28,1,9,135,0,2
"65141",7399,26,1,13,266,0,29
"65142",93808,3,1,22,379,0,13
"65143",58680,18,1,19,121,0,3
"65144",62129,11,1,19,325,0,28
"65145",7841,12,1,17,140,0,15
"65146",102738,11,1,19,122,0,14
"65147",11253,7,1,19,101,0,7
"65148",100135,2,1,18,236,0,20
"65149",303672,9,1,20,232,0,7
"65150",164844,3,1,52,480,0,22
"65151",153605,3,1,17,137,0,26
"65152",36989,3,1,19,452,0,10
"65153",73100,12,1,14,340,0,4
"65154",71447,2,1,41,469,0,6
"65155",98143,22,1,19,116,0,26
"65156",81211,12,1,17,205,0,46
"65157",46778,9,1,25,258,0,45
"65158",44271,12,1,6,245,0,33
"65159",84896,14,1,19,463,0,5
"65160",31959,1,1,13,13,0,26
"65161",132823,9,1,13,489,0,32
"65162",57515,28,1,48,135,0,23
"65163",106800,12,1,4,140,0,5
"65164",77775,15,1,13,140,0,21
"65165",54644,15,1,20,265,0,43
"65166",86779,9,1,13,134,0,6
"65167",31119,3,1,13,280,0,28
"65168",8286,2,1,13,317,0,19
"65169",3103,2,1,13,401,0,19
"65170",90997,3,1,22,442,0,38
"65171",40631,3,1,13,137,0,17
"65172",48529,36,1,13,373,0,11
"65173",199824,21,1,19,128,0,2
"65174",329646,12,2,17,265,0,7
"65175",44458,15,1,13,278,0,24
"65176",39742,25,1,13,259,0,26
"65177",41282,14,1,13,379,0,6
"65178",77485,2,1,19,477,0,17
"65179",236098,9,1,17,466,0,16
"65180",102135,14,1,19,379,0,19
"65181",44555,12,1,19,326,0,9
"65182",262492,12,1,13,328,0,42
"65183",157110,15,1,18,265,0,26
"65184",317165,12,1,19,409,0,8
"65185",11911,28,1,25,135,0,19
"65186",24008,2,1,14,237,0,31
"65187",80438,19,0,21,213,0,21
"65188",63812,27,1,13,122,0,24
"65189",72357,12,1,20,178,0,23
"65190",95594,3,1,19,280,0,2
"65191",48660,13,1,16,400,0,16
"65192",7275,13,1,13,477,0,28
"65193",16947,22,1,19,496,0,20
"65194",57154,2,1,17,122,0,15
"65195",52726,3,1,18,280,0,13
"65196",73516,9,1,13,334,0,36
"65197",89438,1,1,36,153,0,11
"65198",121479,12,1,19,245,0,15
"65199",148500,13,1,16,477,0,7
"65200",82813,15,1,19,245,0,1
"65201",29629,12,1,13,265,0,11
"65202",81121,14,1,20,118,0,5
"65203",20266,9,1,22,234,0,28
"65204",143759,3,1,22,280,0,10
"65205",62294,2,1,18,452,0,25
"65206",39338,15,1,19,245,0,6
"65207",21601,3,1,18,211,0,12
"65208",5314,64,1,2,459,0,25
"65209",90265,3,1,13,480,0,5
"65210",37280,12,1,18,124,0,23
"65211",34674,15,1,19,412,0,28
"65212",84896,3,1,13,379,0,22
"65213",209417,12,2,10,340,0,13
"65214",280076,2,1,17,477,0,36
"65215",84728,9,1,15,334,0,1
"65216",67197,5,1,10,377,0,20
"65217",82943,1,1,13,135,0,5
"65218",176689,12,1,25,265,0,15
"65219",103092,3,1,19,480,0,14
"65220",25588,12,1,13,178,0,24
"65221",5348,29,1,46,343,0,27
"65222",97739,14,1,4,439,0,34
"65223",64673,3,1,19,280,0,7
"65224",100869,1,2,19,134,0,4
"65225",68703,2,1,13,452,0,24
"65226",34561,18,1,6,107,0,7
"65227",20411,9,1,14,127,0,31
"65228",69800,14,1,19,360,0,2
"65229",60909,2,1,19,236,0,31
"65230",79520,2,1,20,243,0,18
"65231",17149,21,2,13,128,0,4
"65232",69107,12,1,13,265,0,21
"65233",356293,64,1,14,459,0,12
"65234",56242,5,1,19,377,0,16
"65235",25588,2,1,25,205,0,22
"65236",245013,12,2,40,265,0,5
"65237",119349,3,1,19,409,0,45
"65238",219523,19,6,29,213,0,47
"65239",153937,12,1,19,140,0,30
"65240",10335,12,1,37,245,0,47
"65241",18955,9,1,19,466,0,15
"65242",14085,28,1,1,135,0,6
"65243",38543,3,1,18,173,0,10
"65244",15719,2,1,17,237,0,29
"65245",109361,11,1,13,137,0,11
"65246",5011,11,1,14,173,0,16
"65247",108942,25,1,17,259,0,32
"65248",205880,2,1,16,122,0,24
"65249",81781,2,1,19,452,0,15
"65250",44370,15,1,19,245,0,15
"65251",41180,11,1,6,122,0,9
"65252",123931,26,1,41,121,0,11
"65253",107632,3,1,22,280,0,9
"65254",100375,3,1,18,173,0,6
"65255",114794,15,1,15,245,0,24
"65256",27838,3,1,9,280,0,11
"65257",89590,9,1,17,215,0,0
"65258",15759,32,1,15,376,0,5
"65259",25818,2,1,35,205,0,47
"65260",109602,18,1,19,121,0,14
"65261",115550,3,1,13,115,0,7
"65262",12182,7,1,25,101,0,9
"65263",95592,12,1,9,245,0,26
"65264",185798,15,1,17,245,0,8
"65265",156351,9,1,17,134,0,47
"65266",62567,18,3543,748,107,0,0
"65267",124815,18,1,23,376,0,3
"65268",204448,23,1,18,153,0,17
"65269",315367,18,1,13,121,0,32
"65270",147957,18,1,18,107,0,29
"65271",255254,12,1,25,105,0,24
"65272",53408,7,1,13,101,0,34
"65273",95820,25,1,13,259,0,1
"65274",112617,2,1,19,122,0,19
"65275",105475,2,1,9,452,0,20
"65276",106960,3,1,13,480,0,20
"65277",73201,26,1,40,121,0,25
"65278",101268,12,1,19,409,0,46
"65279",54662,27,1,13,122,0,14
"65280",43871,14,1,30,349,0,8
"65281",78150,3,1,37,130,0,15
"65282",26919,15,1,19,265,0,20
"65283",108044,3,1,13,489,0,5
"65284",17231,3,1,10,379,0,11
"65285",106723,15,1,19,245,0,40
"65286",59955,15,1,13,130,0,1
"65287",5348,2,1,30,122,0,10
"65288",273904,2,1,13,435,0,24
"65289",48260,12,1,13,265,0,14
"65290",33808,32,1,13,376,0,33
"65291",73516,3,1,20,280,0,21
"65292",19623,8,1,8,145,0,25
"65293",33808,14,1,35,379,0,2
"65294",85041,12,1,19,265,0,8
"65295",100543,9,1,13,466,0,22
"65296",35774,3,1,9,280,0,4
"65297",121163,2,1,53,477,0,2
"65298",1074,64,1,13,459,0,23
"65299",163797,19,180,29,213,1,26
"65300",117867,13,1,22,477,0,40
"65301",105292,2,1,19,205,0,13
"65302",94583,12,1,13,135,0,25
"65303",93869,27,1,13,153,0,25
"65304",154659,2,1,25,477,0,33
"65305",136309,9,1,8,127,0,24
"65306",42590,3,1,19,280,0,3
"65307",87827,18,1,10,439,0,24
"65308",184696,3,1,17,480,0,9
"65309",349082,9,1,22,215,0,10
"65310",69375,3,1,19,137,0,18
"65311",62001,3,1,4,280,0,25
"65312",100300,12,1,13,178,0,8
"65313",94059,15,1,17,412,0,16
"65314",65386,24,1,18,105,0,34
"65315",6871,3,1,48,173,0,27
"65316",53454,18,2,28,121,0,12
"65317",74814,15,1,13,278,0,15
"65318",265854,12,1,18,328,0,24
"65319",31413,9,1,22,442,0,8
"65320",188981,3,1,13,480,0,8
"65321",113109,2,1,22,435,0,47
"65322",15168,2,1,25,237,0,3
"65323",8495,2,1,41,243,0,11
"65324",97030,12,1,19,140,0,16
"65325",31027,18,1,19,134,0,25
"65326",105314,14,1,8,134,0,44
"65327",105433,1,1,10,377,0,3
"65328",262573,3,1,22,280,0,14
"65329",17486,3,1,19,280,0,24
"65330",146501,12,1,13,140,0,34
"65331",221339,26,1,19,477,0,18
"65332",125222,29,1,3,343,0,18
"65333",17149,7,2,42,101,0,19
"65334",116472,2,1,20,364,0,46
"65335",95738,24,1,19,178,0,21
"65336",80155,15,1,18,391,0,1
"65337",54972,3,1,17,280,0,2
"65338",25097,9,1,19,134,0,35
"65339",147066,26,1,13,121,0,16
"65340",125100,12,1,13,328,0,36
"65341",88070,11,1,17,219,0,7
"65342",98474,25,1,19,259,0,4
"65343",87216,64,1,22,459,0,1
"65344",42102,3,1,13,489,0,40
"65345",111517,1,1,19,153,0,10
"65346",103251,12,1,1,328,0,34
"65347",203424,2,1,13,364,0,26
"65348",119289,3,1,19,280,0,3
"65349",26870,14,1,49,442,0,43
"65350",9611,15,1,13,315,0,23
"65351",64642,3,1,19,280,0,12
"65352",37424,2,1,19,122,0,32
"65353",165712,12,1,13,205,0,22
"65354",5621,18,1,34,107,0,26
"65355",70533,15,2,26,245,0,33
"65356",77207,3,1,13,280,0,22
"65357",256746,18,1,19,107,0,15
"65358",40631,3,1,19,280,0,13
"65359",26995,15,1,19,315,0,20
"65360",122365,14,1,53,442,0,19
"65361",48170,26,1,19,121,0,28
"65362",30865,7,1,13,101,0,21
"65363",97030,18,1,40,107,0,4
"65364",136505,15,1,37,278,0,16
"65365",11408,3,1,19,280,0,18
"65366",131635,2,2,44,205,0,26
